Title,Category,Questions Average BLEU,Options Average BLEU
What happens when you remove the hippocampus? - Sam Kean,"Consciousness, Sensation and Perception",0.7426760567683264,0.48001549955500755
"Less stuff, more happiness - Graham Hill","Design, Engineering & Technology",0.6772690000428233,0.6550579717871857
Atoms from A to easy!,Physical Science,0.7387118813247957,0.2933297549685546
"Looks aren't everything. Believe me, I'm a model - Cameron Russell","Consciousness, Sensation and Perception",0.7180591423480189,0.15067653775747458
"The walk from ""no"" to ""yes"" - William Ury",Business & Economics,0,0
If superpowers were real: Body mass - Joy Lin,Life Sciences,0.6473507630784616,0.6351460934375276
Neon - Periodic Table of Videos,Physical Science,0.7433888976043019,0.4826420912608517
A brief history of melancholy - Courtney Stephens,Medical Conditions,0.7280912601342213,0.5475674077059672
How fast are you moving right now? - Tucker Hiatt,Earth and Space Science,0.7635910431938211,0.5657397494335485
Sodium - Periodic Table of Videos,Physical Science,0.7625347130382096,0.484557926604453
Roentgenium - Periodic Table of Videos,Physical Science,0.694250372909841,0.9062474834349503
"The ""bottom billion"" - Paul Collier",Civics,0,0
Technetium - Periodic Table of Videos,Physical Science,0.7482637200885957,0.5092298402021975
"Vampires: Folklore, fantasy and fact - Michael Molina",Anthropology,0.6996363619550083,0.7367793693279675
Fellows in the field: Skylar Tibbits,"Design, Engineering & Technology",0.7600637923891302,0.47693415566366315
At what moment are you dead? - Randall Hayes,Health,0.659536679065958,0.11282305058367445
Dark matter: The matter we can't see - James Gillies,Earth and Space Science,0.7041433087290228,0.6644593934893391
How X-rays see through your skin - Ge Wang,"Design, Engineering & Technology",0.7276575433497114,0.5752251896362391
The fundamentals of space-time: Part 2 - Andrew Pontzen and Tom Whyntie,Earth and Space Science,0.6620668628694608,0.11788326863655334
Soccer: the world's favorite game,Social Studies,0,0
What is the universe made of? - Dennis Wildfogel,Earth and Space Science,0.6875445502787011,0.5084861164114245
What's below the tip of the iceberg? - Camille Seaman,Environmental Science,0.720310713611892,0.3826217365956867
Lutetium - Periodic Table of Videos,Physical Science,0.7731928513349766,0.5486686965254863
Feedback loops: How nature gets its rhythms - Anje-Margriet Neutel,Environmental Science,0.6939506851335462,0.36489077351672683
Copernicium - Periodic Table of Videos,Physical Science,0.7808249182963996,0.7418510903330466
A future beyond traffic gridlock - Bill Ford,Engineering,0,0
"Actually, the world isn't flat - Pankaj Ghemawat",Global Economics,0,0
Hydrogen - Periodic Table of Videos,Physical Science,0.7318139525917958,0.2005190326450382
Protecting the brain against concussion - Kim Gorgens,Health,0.7045071178546236,0.37803694757477757
Zirconium - Periodic Table of Videos,Physical Science,0.7496924676989996,0.4476765463639743
Is telekinesis real? - Emma Bryce,Psychology,0.6808972738149782,0.6351017820682414
Birth of a nickname - John McWhorter,Linguistics,0.7633262234191553,0.5491396934722694
Why do we see illusions? - Mark Changizi,Life Sciences,0.7625360539684954,0.4114983444946717
Aluminium - Periodic Table of Videos,Physical Science,0.745094684380611,0.43764893344851163
